tournament_year,match_id,minute,stoppage_minute,display_minute,player,team,opponent,stage,stage_group,is_knockout,is_penalty,is_own_goal
1986,M-1986-05,66,0,66,Ivan Yaremchuk,Soviet Union,Hungary,group stage,Group,false,false,false
1986,M-1986-05,73,0,73,László Dajka,Soviet Union,Hungary,group stage,Group,false,false,true
1986,M-1986-05,80,0,80,Sergey Rodionov,Soviet Union,Hungary,group stage,Group,false,false,false
1986,M-1986-07,23,0,23,Fernando Quirarte,Mexico,Belgium,group stage,Group,false,false,false
1986,M-1986-07,39,0,39,Hugo Sánchez,Mexico,Belgium,group stage,Group,false,false,false
1986,M-1986-07,45,0,45,Erwin Vandenbergh,Belgium,Mexico,group stage,Group,false,false,false
1986,M-1986-08,6,0,6,Norman Whiteside,Northern Ireland,Algeria,group stage,Group,false,false,false
1986,M-1986-08,59,0,59,Djamel Zidane,Algeria,Northern Ireland,group stage,Group,false,false,false
1986,M-1986-09,75,0,75,Carlos Manuel,Portugal,England,group stage,Group,false,false,false
1986,M-1986-10,35,0,35,Julio César Romero,Paraguay,Iraq,group stage,Group,false,false,false
1986,M-1986-11,4,0,4,Antonio Alzamendi,Uruguay,West Germany,group stage,Group,false,false,false
1986,M-1986-11,84,0,84,Klaus Allofs,West Germany,Uruguay,group stage,Group,false,false,false
1986,M-1986-12,57,0,57,Preben Elkjær,Denmark,Scotland,group stage,Group,false,false,false
1986,M-1986-13,6,0,6,Alessandro Altobelli,Italy,Argentina,group stage,Group,false,true,false
1986,M-1986-13,34,0,34,Diego Maradona,Argentina,Italy,group stage,Group,false,false,false
1986,M-1986-14,53,0,53,Vasyl Rats,Soviet Union,France,group stage,Group,false,false,false
1986,M-1986-14,62,0,62,Luis Fernández,France,Soviet Union,group stage,Group,false,false,false
1986,M-1986-15,11,0,11,Plamen Getov,Bulgaria,South Korea,group stage,Group,false,false,false
1986,M-1986-15,70,0,70,Jong-boo Kim,South Korea,Bulgaria,group stage,Group,false,false,false
1986,M-1986-16,2,0,2,Márton Esterházy,Hungary,Canada,group stage,Group,false,false,false
1986,M-1986-16,75,0,75,Lajos Détári,Hungary,Canada,group stage,Group,false,false,false
1986,M-1986-17,66,0,66,not applicable Careca,Brazil,Algeria,group stage,Group,false,false,false
1986,M-1986-19,3,0,3,Luis Flores,Mexico,Paraguay,group stage,Group,false,false,false
1986,M-1986-19,85,0,85,Julio César Romero,Paraguay,Mexico,group stage,Group,false,false,false
1986,M-1986-20,1,0,1,Emilio Butragueño,Spain,Northern Ireland,group stage,Group,false,false,false
1986,M-1986-20,18,0,18,Julio Salinas,Spain,Northern Ireland,group stage,Group,false,false,false
1986,M-1986-20,46,0,46,Colin Clarke,Northern Ireland,Spain,group stage,Group,false,false,false
1986,M-1986-21,68,0,68,Włodzimierz Smolarek,Poland,Portugal,group stage,Group,false,false,false
1986,M-1986-22,16,0,16,Enzo Scifo,Belgium,Iraq,group stage,Group,false,false,false
1986,M-1986-22,21,0,21,Nico Claesen,Belgium,Iraq,group stage,Group,false,true,false
1986,M-1986-22,59,0,59,Ahmed Radhi,Iraq,Belgium,group stage,Group,false,false,false
1986,M-1986-23,18,0,18,Gordon Strachan,Scotland,West Germany,group stage,Group,false,false,false
1986,M-1986-23,23,0,23,Rudi Völler,West Germany,Scotland,group stage,Group,false,false,false
1986,M-1986-23,49,0,49,Klaus Allofs,West Germany,Scotland,group stage,Group,false,false,false
1986,M-1986-24,11,0,11,Preben Elkjær,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-24,41,0,41,Søren Lerby,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-24,45,0,45,Enzo Francescoli,Uruguay,Denmark,group stage,Group,false,true,false
1986,M-1986-24,52,0,52,Michael Laudrup,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-24,67,0,67,Preben Elkjær,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-24,80,0,80,Preben Elkjær,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-24,88,0,88,Jesper Olsen,Denmark,Uruguay,group stage,Group,false,false,false
1986,M-1986-25,29,0,29,Yannick Stopyra,France,Hungary,group stage,Group,false,false,false
1986,M-1986-25,62,0,62,Jean Tigana,France,Hungary,group stage,Group,false,false,false
1986,M-1986-25,84,0,84,Dominique Rocheteau,France,Hungary,group stage,Group,false,false,false
1986,M-1986-26,58,0,58,Oleh Blokhin,Soviet Union,Canada,group stage,Group,false,false,false
1986,M-1986-26,74,0,74,Oleksandr Zavarov,Soviet Union,Canada,group stage,Group,false,false,false
1986,M-1986-27,4,0,4,Jorge Valdano,Argentina,Bulgaria,group stage,Group,false,false,false
1986,M-1986-27,77,0,77,Jorge Burruchaga,Argentina,Bulgaria,group stage,Group,false,false,false
1986,M-1986-28,17,0,17,Alessandro Altobelli,Italy,South Korea,group stage,Group,false,false,false
1986,M-1986-28,62,0,62,Soon-ho Choi,South Korea,Italy,group stage,Group,false,false,false
1986,M-1986-28,73,0,73,Alessandro Altobelli,Italy,South Korea,group stage,Group,false,false,false
1986,M-1986-28,82,0,82,Kwang-rae Cho,Italy,South Korea,group stage,Group,false,false,true
1986,M-1986-28,83,0,83,Jung-moo Huh,South Korea,Italy,group stage,Group,false,false,false
1986,M-1986-29,54,0,54,Fernando Quirarte,Mexico,Iraq,group stage,Group,false,false,false
1986,M-1986-30,30,0,30,Franky Vercauteren,Belgium,Paraguay,group stage,Group,false,false,false
1986,M-1986-30,50,0,50,Roberto Cabañas,Paraguay,Belgium,group stage,Group,false,false,false
